4.891452282381750227e-01 -1.373786198611023635e-01 4.119119119119119543e-01
4.890855144759699846e-01 -1.378259140020902107e-01 4.115115115115115518e-01
4.890260631001371872e-01 -1.382716049382716195e-01 4.111111111111111494e-01
4.889668789251054304e-01 -1.387156926696466452e-01 4.107107107107107469e-01
4.889079667653035699e-01 -1.391581771962152603e-01 4.103103103103103444e-01
4.888493314351605168e-01 -1.395990585179774368e-01 4.099099099099099419e-01
4.887909777491050156e-01 -1.400383366349332581e-01 4.095095095095095394e-01
4.887329105215660330e-01 -1.404760115470826132e-01 4.091091091091091370e-01
4.886751345669723690e-01 -1.409120832544256130e-01 4.087087087087087345e-01
4.886176546997528236e-01 -1.413465517569621743e-01 4.083083083083083320e-01
4.885604757343363080e-01 -1.417794170546923249e-01 4.079079079079079295e-01
4.885036024851516223e-01 -1.422106791476160925e-01 4.075075075075075270e-01
4.884470397666276220e-01 -1.426403380357334216e-01 4.071071071071071801e-01
4.883907923931931627e-01 -1.430683937190443678e-01 4.067067067067067221e-01
4.883348651792772110e-01 -1.434948461975489031e-01 4.063063063063063751e-01
4.882792629393084005e-01 -1.439196954712470278e-01 4.059059059059059171e-01
4.882239904877156422e-01 -1.443429415401387417e-01 4.055055055055055702e-01
4.881690526389279028e-01 -1.447645844042240448e-01 4.051051051051051122e-01
4.881144542073739823e-01 -1.451846240635029373e-01 4.047047047047047652e-01
4.880602000074826252e-01 -1.456030605179754189e-01 4.043043043043043072e-01
4.880062948536827983e-01 -1.460198937676415176e-01 4.039039039039039602e-01
4.879527435604033014e-01 -1.464351238125011778e-01 4.035035035035035578e-01
4.878995509420729348e-01 -1.468487506525544550e-01 4.031031031031031553e-01
4.878467218131206651e-01 -1.472607742878013215e-01 4.027027027027027528e-01
4.877942609879751812e-01 -1.476711947182417772e-01 4.023023023023023503e-01
4.877421732810655608e-01 -1.480800119438758222e-01 4.019019019019019479e-01
4.876904635068203819e-01 -1.484872259647034565e-01 4.015015015015015454e-01
4.876391364796687222e-01 -1.488928367807246800e-01 4.011011011011011429e-01
4.875881970140393262e-01 -1.492968443919395205e-01 4.007007007007007404e-01
4.875376499243609385e-01 -1.496992487983478948e-01 4.003003003003003379e-01
4.874875000250626367e-01 -1.501000499999499416e-01 3.998998998998999355e-01
4.874377521305730543e-01 -1.504992479967454944e-01 3.994994994994995330e-01
4.873884110553212134e-01 -1.508968427887346919e-01 3.990990990990991305e-01
4.873394816137358587e-01 -1.512928343759174787e-01 3.986986986986987280e-01
4.872909686202458457e-01 -1.516872227582938271e-01 3.982982982982983255e-01
4.872428768892800299e-01 -1.520800079358638202e-01 3.978978978978979231e-01
4.871952112352673225e-01 -1.524711899086273470e-01 3.974974974974975206e-01
4.871479764726364681e-01 -1.528607686765844909e-01 3.970970970970971736e-01
4.871011774158163776e-01 -1.532487442397352517e-01 3.966966966966967156e-01
4.870548188792358513e-01 -1.536351165980795463e-01 3.962962962962963687e-01
4.870089056773238556e-01 -1.540198857516175135e-01 3.958958958958959107e-01
4.869634426245090797e-01 -1.544030517003489866e-01 3.954954954954955637e-01
4.869184345352205456e-01 -1.547846144442741045e-01 3.950950950950951612e-01
4.868738862238868870e-01 -1.551645739833928117e-01 3.946946946946947588e-01
4.868298025049370703e-01 -1.555429303177050804e-01 3.942942942942943563e-01
4.867861881928000067e-01 -1.559196834472109661e-01 3.938938938938939538e-01
4.867430481019044408e-01 -1.562948333719104410e-01 3.934934934934935513e-01
4.867003870466792836e-01 -1.566683800918035330e-01 3.930930930930931488e-01
4.866582098415533908e-01 -1.570403236068901864e-01 3.926926926926927464e-01
4.866165213009554513e-01 -1.574106639171704292e-01 3.922922922922923439e-01
4.865753262393145429e-01 -1.577794010226442611e-01 3.918918918918919414e-01
4.865346294710594099e-01 -1.581465349233117101e-01 3.914914914914915389e-01
4.864944358106188527e-01 -1.585120656191727206e-01 3.910910910910911364e-01
4.864547500724217821e-01 -1.588759931102273759e-01 3.906906906906907340e-01
4.864155770708971094e-01 -1.592383173964755649e-01 3.902902902902903315e-01
4.863769216204735235e-01 -1.595990384779173987e-01 3.898898898898899290e-01
4.863387885355799356e-01 -1.599581563545527663e-01 3.894894894894895265e-01
4.863011826306452567e-01 -1.603156710263817786e-01 3.890890890890891241e-01
4.862641087200982870e-01 -1.606715824934043246e-01 3.886886886886887216e-01
4.862275716183678265e-01 -1.610258907556204877e-01 3.882882882882883191e-01
4.861915761398827862e-01 -1.613785958130302678e-01 3.878878878878879166e-01
4.861561270990720773e-01 -1.617296976656336094e-01 3.874874874874875141e-01
4.861212293103643889e-01 -1.620791963134305680e-01 3.870870870870871117e-01
4.860868875881886875e-01 -1.624270917564210881e-01 3.866866866866867092e-01
4.860531067469737732e-01 -1.627733839946052252e-01 3.862862862862863622e-01
4.860198916011485015e-01 -1.631180730279829516e-01 3.858858858858859042e-01
4.859872469651417837e-01 -1.634611588565542672e-01 3.854854854854855573e-01
4.859551776533823642e-01 -1.638026414803191722e-01 3.850850850850850993e-01
4.859236884802991541e-01 -1.641425208992776663e-01 3.846846846846847523e-01
4.858927842603210090e-01 -1.644807971134297220e-01 3.842842842842842943e-01
4.858624698078767290e-01 -1.648174701227754224e-01 3.838838838838838918e-01
4.858327499373951142e-01 -1.651525399273147121e-01 3.834834834834834894e-01
4.858036294633051866e-01 -1.654860065270475911e-01 3.830830830830830869e-01
4.857751132000356353e-01 -1.658178699219740038e-01 3.826826826826826844e-01
4.857472059620153715e-01 -1.661481301120940890e-01 3.822822822822822819e-01
4.857199125636732506e-01 -1.664767870974077080e-01 3.818818818818818794e-01
4.856932378194381283e-01 -1.668038408779149440e-01 3.814814814814814770e-01
4.856671865437387492e-01 -1.671292914536157692e-01 3.810810810810810745e-01
4.856417635510041353e-01 -1.674531388245102115e-01 3.806806806806806720e-01
4.856169736556629757e-01 -1.677753829905982152e-01 3.802802802802802695e-01
